birdnet_id,scientific_name,canonical_scientific_name,common_name,common_name_alt,taxon_group,inat_id,ebird_code,gbif_id,ncbi_id,avibase_id,birdlife_id,ml_taxon_code,xc_name,observationorg_id,observations_count,description_source,image_url,image_author,image_license,image_source,common_name_en,common_name_de,common_name_es,common_name_fr,common_name_pt,common_name_nl,common_name_pl,common_name_ru,common_name_ja,common_name_cs,common_name_tr,common_name_sv,common_name_da,common_name_fi,common_name_it,common_name_ko,common_name_zh-CN,common_name_no,common_name_uk,common_name_sr,common_name_ca,common_name_bg,common_name_sk,common_name_es_ES,common_name_es_MX,common_name_es_EC,common_name_pt_PT,common_name_hr,common_name_lt,common_name_fa,common_name_cy,common_name_et,wikipedia_url_en,wikipedia_url_de,wikipedia_url_fr,wikipedia_url_es,wikipedia_url_cs,wikipedia_url_pt,wikipedia_url_it,wikipedia_url_nl,wikipedia_url_pl,wikipedia_url_ru
BN11200,Phoenicurus hodgsoni,Phoenicurus hodgsoni,Hodgson's Redstart,,Aves,12998,hodred1,5231225,860616,015533E2D46E8AF0,22710060,hodred1,Phoenicurus hodgsoni,76272,384,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phoenicurus%20hodgsoni?size=medium,Subir B. Shakya,cc-by,iNaturalist,Hodgson's Redstart,Tibetrotschwanz,Colirrojo de Hodgson,Rougequeue de Hodgson,hodgson's redstart,Veldroodstaart,pleszka szarogrzbieta,Полевая горихвостка,ハイバネジョウビタキ,rehek himálajský,Hodgson Kızılkuyruğu,kinesisk rödstjärt,Kinesisk Rødstjert,ruoholeppälintu,Codirosso di Hodgson,,黑喉红尾鸲,kinarødstjert,Горихвістка китайська,Hodžsonova crvenrepka,cotxa de Hodgson,Китайска червеноопашка,žltochvost sivochrbtý,Colirrojo de Hodgson,Colirrojo de Hodgson,Colirrojo de Hodgson,Hodgson's redstart,riđotrba crvenrepka,Hodžsono raudonuodegė,دمسرخ هاجسون,Tingoch Hodgson,tiibeti lepalind,https://en.wikipedia.org/wiki/Hodgson's%20redstart,https://de.wikipedia.org/wiki/Tibetrotschwanz,https://fr.wikipedia.org/wiki/Rougequeue%20de%20Hodgson,https://es.wikipedia.org/wiki/Phoenicurus%20hodgsoni,,,,https://nl.wikipedia.org/wiki/Veldroodstaart,,
BN11201,Phoenicurus leucocephalus,Phoenicurus leucocephalus,White-capped Redstart,,Aves,145070,whcred1,6089319,358818,D2E758305B32608E,22710087,whcred1,Phoenicurus leucocephalus,76278,1617,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phoenicurus%20leucocephalus?size=medium,JJ Harrison,cc-by-sa,iNaturalist,White-capped Redstart,Weißscheitel-Rotschwanz,Colirrojo Acuático,Rougequeue à calotte blanche,white-capped redstart,Rivierroodstaart,pleszka białogłowa,Водяная горихвостка,シロボウシカワビタキ,rehek bělohlavý,Ak Başlı Kızılkuyruk,strömrödstjärt,Flodrødstjert,virtaleppälintu,Codirosso dal cappuccio bianco,흰머리바위딱새,白顶溪鸲,strømrødstjert,Горихвістка водяна,Belokapa crvenrepka,cotxa de coroneta blanca,Белоглава червеноопашка,žltochvost čiapočkatý,Colirrojo acuático,Colirrojo Acuático,Colirrojo Acuático,White-capped redstart,riječna crvenrepka,Vandeninė raudonuodegė,دمسرخ فرقسفید,Tingoch corunwyn,kärestiku-lepalind,https://en.wikipedia.org/wiki/White-capped%20redstart,,https://fr.wikipedia.org/wiki/Torrentaire%20%C3%A0%20calotte%20blanche,https://es.wikipedia.org/wiki/Phoenicurus%20leucocephalus,,https://pt.wikipedia.org/wiki/Phoenicurus%20leucocephalus,,https://nl.wikipedia.org/wiki/Rivierroodstaart,https://pl.wikipedia.org/wiki/Pleszka%20bia%C5%82og%C5%82owa,https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D1%88%D0%B0%D0%BF%D0%BE%D1%87%D0%BD%D0%B0%D1%8F%20%D0%B3%D0%BE%D1%80%D0%B8%D1%85%D0%B2%D0%BE%D1%81%D1%82%D0%BA%D0%B0
BN11202,Phoenicurus moussieri,Phoenicurus moussieri,Moussier's Redstart,,Aves,12999,moured1,5231221,869923,7A8D10C08494138B,22710069,moured1,Phoenicurus moussieri,76275,1380,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phoenicurus%20moussieri?size=medium,eloise kerroux,cc-by,iNaturalist,Moussier's Redstart,Diademrotschwanz,Colirrojo Diademado,Rougequeue de Moussier,rabirruivo-mourisco,Diadeemroodstaart,pleszka algierska,Белобровая горихвостка,ハチマキジョウビタキ,rehek severoafrický,Taçlı Kızılkuyruk,diademrödstjärt,Diademrødstjert,sepelleppälintu,Codirosso algerino,,北非红尾鸲,diademrødstjert,Горихвістка алжирська,Musjeova crvenrepka,cotxa diademada,Диадемова червеноопашка,žltochvost bieločelý,Colirrojo diademado,Colirrojo Diademado,Colirrojo Diademado,Rabirruivo-mourisco,crnokapa crvenrepka,Baltabruvė raudonuodegė,دمسرخ موسیه,Tingoch Moussier,diadeem-lepalind,https://en.wikipedia.org/wiki/Moussier's%20redstart,https://de.wikipedia.org/wiki/Diademrotschwanz,https://fr.wikipedia.org/wiki/Rougequeue%20de%20Moussier,https://es.wikipedia.org/wiki/Phoenicurus%20moussieri,,https://pt.wikipedia.org/wiki/Rabirruivo-mourisco,https://it.wikipedia.org/wiki/Phoenicurus%20moussieri,https://nl.wikipedia.org/wiki/Diadeemroodstaart,https://pl.wikipedia.org/wiki/Pleszka%20algierska,
BN11203,Phoenicurus ochruros,Phoenicurus ochruros,Black Redstart,,Aves,13000,blared1,5739315,358815,612B5C244E272075,22710051,blared1,Phoenicurus ochruros,356,82518,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phoenicurus%20ochruros?size=medium,Ian Davies,© Macaulay Library,Macaulay Library ML44587591,Black Redstart,Hausrotschwanz,Colirrojo Tizón,Rougequeue noir,rabirruivo,Zwarte roodstaart,kopciuszek,Черная горихвостка,クロジョウビタキ,rehek domácí,Kara Kızılkuyruk,svart rödstjärt,Husrødstjert,mustaleppälintu,Codirosso spazzacamino,검은머리딱새,赭红尾鸲,svartrødstjert,Горихвістка чорна,Crna crvenrepka,cotxa fumada,Домашна червеноопашка,žltochvost domový,Colirrojo tizón,Colirrojo Tizón,Colirrojo Tizón,Rabirruivo,mrka crvenrepka,Dūminė raudonuodegė,دم‌سرخ سیاه,Tingoch du,must-lepalind,https://en.wikipedia.org/wiki/Black%20redstart,https://de.wikipedia.org/wiki/Hausrotschwanz,https://fr.wikipedia.org/wiki/Rougequeue%20noir,https://es.wikipedia.org/wiki/Phoenicurus%20ochruros,https://cs.wikipedia.org/wiki/Rehek%20dom%C3%A1c%C3%AD,https://pt.wikipedia.org/wiki/Rabirruivo-preto,https://it.wikipedia.org/wiki/Phoenicurus%20ochruros,https://nl.wikipedia.org/wiki/Zwarte%20roodstaart,https://pl.wikipedia.org/wiki/Kopciuszek%20(zwyczajny),https://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%80%D0%B8%D1%85%D0%B2%D0%BE%D1%81%D1%82%D0%BA%D0%B0-%D1%87%D0%B5%D1%80%D0%BD%D1%83%D1%88%D0%BA%D0%B0
BN11204,Phoenicurus phoenicurus,Phoenicurus phoenicurus,Common Redstart,,Aves,12992,comred2,5739317,121423,06DD9D954313582E,22710055,comred2,Phoenicurus phoenicurus,94,32551,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phoenicurus%20phoenicurus?size=medium,Ferit Başbuğ,© Macaulay Library,Macaulay Library ML45200391,Common Redstart,Gartenrotschwanz,Colirrojo Real,Rougequeue à front blanc,rabirruivo-de-testa-branca,Gekraagde roodstaart,pleszka,Обыкновенная горихвостка,シロビタイジョウビタキ,rehek zahradní,Kızılkuyruk,rödstjärt,Rødstjert,leppälintu,Codirosso comune,흰이마딱새,欧亚红尾鸲,rødstjert,Горихвістка звичайна,Obična crvenrepka,cotxa cua-roja,Градинска червеноопашка,žltochvost hôrny,Colirrojo real,Colirrojo Real,Colirrojo real,Rabirruivo-de-testa-branca,šumska crvenrepka,Paprastoji raudonuodegė,دم‌سرخ معمولی,Tingoch,,https://en.wikipedia.org/wiki/Common%20redstart,https://de.wikipedia.org/wiki/Gartenrotschwanz,https://fr.wikipedia.org/wiki/Rougequeue%20%C3%A0%20front%20blanc,https://es.wikipedia.org/wiki/Phoenicurus%20phoenicurus,https://cs.wikipedia.org/wiki/Rehek%20zahradn%C3%AD,https://pt.wikipedia.org/wiki/Rabirruivo-de-testa-branca,https://it.wikipedia.org/wiki/Phoenicurus%20phoenicurus,https://nl.wikipedia.org/wiki/Gekraagde%20roodstaart,https://pl.wikipedia.org/wiki/Pleszka%20(zwyczajna),https://ru.wikipedia.org/wiki/%D0%9E%D0%B1%D1%8B%D0%BA%D0%BD%D0%BE%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B3%D0%BE%D1%80%D0%B8%D1%85%D0%B2%D0%BE%D1%81%D1%82%D0%BA%D0%B0
BN11205,Phoenicurus schisticeps,Phoenicurus schisticeps,White-throated Redstart,,Aves,12990,whtred1,5231220,358813,B28F28BC7FA968A9,22710063,whtred1,Phoenicurus schisticeps,76273,303,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phoenicurus%20schisticeps?size=medium,Royle Safaris,cc-by-nc,iNaturalist,White-throated Redstart,Weißkehl-Rotschwanz,Colirrojo Gorjiblanco,Rougequeue à gorge blanche,white-throated redstart,Witkeelroodstaart,pleszka białogardła,Белозвёздная горихвостка,ノドジロジョウビタキ,rehek bělohrdlý,Ak Boğazlı Kızılkuyruk,vitstrupig rödstjärt,Hvidstrubet Rødstjert,tähtileppälintu,Codirosso golabianca,흰목딱새,白喉红尾鸲,hvitstruperødstjert,Горихвістка білосмуга,Belogrla crvenrepka,cotxa gorjablanca,Белогуша червеноопашка,žltochvost bielohrdlý,Colirrojo gorjiblanco,Colirrojo Gorjiblanco,Colirrojo Gorjiblanco,White-throated redstart,bjelogrla crvenrepka,Baltagurklė raudonuodegė,دمسرخ گلوسفید,Tingoch gyddfwyn,täht-lepalind,https://en.wikipedia.org/wiki/White-throated%20redstart,,https://fr.wikipedia.org/wiki/Rougequeue%20%C3%A0%20gorge%20blanche,https://es.wikipedia.org/wiki/Phoenicurus%20schisticeps,,,,https://nl.wikipedia.org/wiki/Witkeelroodstaart,,
BN11206,Pholia sharpii,Pholia sharpii,Sharpe's Starling,,Aves,145113,shasta2,6100938,245051,D6F2837E71D0834A,22710783,shasta2,Poeoptera sharpii,76397,50,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Pholia%20sharpii?size=medium,Markus Lilje,cc-by-nc-nd,iNaturalist,Sharpe's Starling,Rostbauchstar,Estornino de Sharpe,Choucador de Sharpe,sharpe's starling,Sharpespreeuw,błyszczak rdzawobrzuchy,Ласточковый скворец,ムナジロムクドリ,leskoptev korunová,Sarı Karınlı Orman Sığırcık,rostbukig stare,Rustbuget Stær,rusovatsakottarainen,,,黄腹紫椋鸟,kanelbukstær,Шпак-куцохвіст рудочеревий,Šarpov čvorak,estornell de Sharpe,Малък планински скорец,liskavec horský,Estornino de Sharpe,Estornino de Sharpe,Estornino de Sharpe,Sharpe's starling,žućkastotrbi čvorak,,سار شارپ,Drudwen Sharpe,ruugekõht-kuldnokk,https://en.wikipedia.org/wiki/Sharpe's%20starling,,https://fr.wikipedia.org/wiki/Choucador%20de%20Sharpe,https://es.wikipedia.org/wiki/Poeoptera%20sharpii,,https://pt.wikipedia.org/wiki/Pholia%20sharpii,,https://nl.wikipedia.org/wiki/Sharpes%20spreeuw,,
BN11207,Pholidoptera aptera,Pholidoptera aptera,Alpine Dark Bush-cricket,,Insecta,332407,,1695282,2005516,,,t-12131632,Pholidoptera aptera,106287,3183,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Pholidoptera%20aptera?size=medium,Harald Süpfle,cc-by-sa,iNaturalist,Alpine Dark Bush-cricket,Alpen-Strauchschrecke,,Pholidoptère sonore,,Bergbramensprinkhaan,Podkrzewin bezskrzydły,Кустолюбка украшенная,,kobylka bezkřídlá,,,,,,,,,,,,,kobylka počerná,,,,,Gorski kožokrili konjic,,,,,https://en.wikipedia.org/wiki/Pholidoptera%20aptera,https://de.wikipedia.org/wiki/Alpen-Strauchschrecke,https://fr.wikipedia.org/wiki/Decticelle%20apt%C3%A8re,,,,,https://nl.wikipedia.org/wiki/Pholidoptera%20aptera,https://pl.wikipedia.org/wiki/Podkrzewin%20bezskrzyd%C5%82y,
BN11216,Phonipara canora,Phonipara canora,Cuban Grassquit,,Aves,979799,cubgra,5231050,138931,6A8C578AFF64C738,22723595,cubgra,Phonipara canora,,251,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phonipara%20canora?size=medium,Robin White,cc-by-nc,iNaturalist,Cuban Grassquit,Kubagimpeltangare,Semillero Canoro,Petit-chanteur de Cuba,cuban grassquit,Kleine cubavink,kubanik mniejszy,Кубинский семилеро,クビワスズメ,kubánka malá,Küba Tohumculu,talltangara,Cubafinke,kuubansirkkunen,,,古巴草雀,kubagresspurv,Потрост кубинський,Kubanski graskvit,menjagrà cantaire,Кубинска ливадна чинка,ostrovčan spevavý,Semillero canoro,Semillero Canoro,Semillero Canoro,Cuban grassquit,kubanski sjemenar,,چغک علفی کوبایی,Twinc gwair Ciwba,,https://en.wikipedia.org/wiki/Cuban%20grassquit,,https://fr.wikipedia.org/wiki/Cici%20petit-chanteur,https://es.wikipedia.org/wiki/Phonipara%20canora,,,,https://nl.wikipedia.org/wiki/Kleine%20cubavink,,https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%B1%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D1%82%D0%B8%D0%B0%D1%80%D0%B8%D1%81
BN11217,Phonygammus keraudrenii,Phonygammus keraudrenii,Trumpet Manucode,,Aves,144758,truman1,7341526,108846,07ACEB19E22743DD,22706134,truman1,Phonygammus keraudrenii,75467,51,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phonygammus%20keraudrenii?size=medium,Nicole Brooker,cc-by-nc,iNaturalist,Trumpet Manucode,Trompeterparadieskrähe,Ave del Paraíso Trompetera,Paradisier de Keraudren,trumpet manucode,Trompetparadijskraai,fałdowron trąbiący,Манукод-трубач,ナキカラスフウチョウ,rajka trubač,Borazancı Manukot,trumpetarmanukod,Trompetérmanukode,hapsumanukki,,,号声极乐鸟,trompetparadisfugl,Манукодія гриваста,Manukoda trubačica,ocell del paradís trompeter,Рогата райска птица,rajka trubač,Ave del paraíso trompetera,Ave del Paraíso Trompetera,Ave del Paraíso Trompetera,Trumpet manucode,ogrličasta rajska ptica,Manukodija trimitininkė,مرغ ایزدی شیپوری,,krae-paradiisihakk,https://en.wikipedia.org/wiki/Trumpet%20manucode,https://de.wikipedia.org/wiki/Schall-Manucodia,https://fr.wikipedia.org/wiki/Paradisier%20de%20Keraudren,https://es.wikipedia.org/wiki/Phonygammus%20keraudrenii,https://cs.wikipedia.org/wiki/Rajka%20truba%C4%8D,,https://it.wikipedia.org/wiki/Phonygammus%20keraudrenii,https://nl.wikipedia.org/wiki/Trompetparadijskraai,,https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D0%B1%D1%8F%D1%89%D0%B0%D1%8F%20%D1%80%D0%B0%D0%B9%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BF%D1%82%D0%B8%D1%86%D0%B0
BN11220,Phragmacia substriata,Phragmacia substriata,Namaqua Warbler,,Aves,73280,nampri1,2492736,1306887,,22713658,nampri1,Phragmacia substriata,76965,75,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phragmacia%20substriata?size=medium,markus lilje,cc-by-nc-nd,iNaturalist,Namaqua Warbler,Namafeinsänger,Prinia Namaqua,Apalis namaqua,namaqua warbler,Namaquaprinia,tamarysznik,Пёстрая приния,ムナフハウチワドリ,prinie namibijská,Namaka Prinyası,namaquasångare,Namaquaprinia,kapinpriinia,,,亚纹山鹪莺,namaquaprinia,Принія південна,Kapska prinija,prínia de Namaqua,Капска приния,penička plavá,Prinia namaqua,Prinia Namaqua,Prinia Namaqua,Namaqua warbler,karuanska prinija,Raibakrūtė prinija,سسک سینهسفید,Prinia Namaqua,,https://en.wikipedia.org/wiki/Namaqua%20warbler,,https://fr.wikipedia.org/wiki/Prinia%20namaqua,https://es.wikipedia.org/wiki/Phragmacia%20substriata,,,,https://nl.wikipedia.org/wiki/Namaquaprinia,,
BN11222,Phrygilus atriceps,Phrygilus atriceps,Black-hooded Sierra Finch,,Aves,10090,bhsfin1,5231075,460211,11A6A7B4B49FFA52,22723059,bhsfin1,Phrygilus atriceps,78889,689,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phrygilus%20atriceps?size=medium,Hans,cc-by-nc,iNaturalist,Black-hooded Sierra Finch,Kapuzenammertangare,Yal Cabecinegro,Phrygile à tête noire,black-hooded sierra finch,Zwartkapsierragors,chruściak czarnogłowy,Черноголовый овсяночник,クロズキンヤマシトド,dijuka černočapková,Kara Başlı And İspinozu,svarthuvad sierratangara,Sorthovedet Andesfinke,pyövelisirkku,,,黑头岭雀鹀,svarthodeandesspurv,Вівсянчик чорноголовий,Crnokapuljačasta sijera zeba,frigil capnegre,Черноглава чинкова танагра,pinkavka čiernohlavá,Yal cabecinegro,Yal Cabecinegro,Fringilo de Capucha Negra,Black-hooded sierra finch,seoski sjemenar,,,Pila mynydd penddu,,https://en.wikipedia.org/wiki/Black-hooded%20sierra%20finch,,https://fr.wikipedia.org/wiki/Phrygile%20%C3%A0%20t%C3%AAte%20noire,https://es.wikipedia.org/wiki/Phrygilus%20atriceps,,,,https://nl.wikipedia.org/wiki/Zwartkapsierragors,,
BN11223,Phrygilus gayi,Phrygilus gayi,Grey-hooded Sierra Finch,Gray-hooded Sierra Finch,Aves,10087,gyhsif1,5231088,555327,453C47FD55632263,22723069,gyhsif1,Phrygilus gayi,78891,2819,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phrygilus%20gayi?size=medium,Jan Ebr &amp; Ivana Ebrová,cc-by,iNaturalist,Grey-hooded Sierra Finch,Kordillerenammertangare,Yal Cabecigrís,Phrygile à tête grise,gray-hooded sierra finch,Grijskapsierragors,chruściak szarogłowy,Кордильерский овсяночник,ハイズキンヤマシトド,dijuka šedokápá,Gri Başlı And İspinozu,gråhuvad sierratangara,Gråhovedet Andesfinke,harmaahuppusirkku,,,灰头岭雀鹀,gråhodeandesspurv,Вівсянчик чилійський,Sivokapuljačasta sijera zeba,frigil capgrís,Сивоглава чинкова танагра,pinkavka sivohlavá,Yal cabecigrís,Yal Cabecigrís,Cometocino de Gay,Gray-hooded sierra finch,pepeljastoglavi sjemenar,,,Pila mynydd penllwyd,,https://en.wikipedia.org/wiki/Grey-hooded%20sierra%20finch,,https://fr.wikipedia.org/wiki/Phrygile%20%C3%A0%20t%C3%AAte%20grise,https://es.wikipedia.org/wiki/Phrygilus%20gayi,,https://pt.wikipedia.org/wiki/Can%C3%A1rio-mont%C3%AAs-de-cabe%C3%A7a-cinzenta,,https://nl.wikipedia.org/wiki/Grijskapsierragors,,
BN11224,Phrygilus patagonicus,Phrygilus patagonicus,Patagonian Sierra Finch,,Aves,10089,pasfin1,5231073,555328,107D13807D04DFB2,22723075,pasfin1,Phrygilus patagonicus,78892,2539,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phrygilus%20patagonicus?size=medium,Nestor Galina,cc-by,iNaturalist,Patagonian Sierra Finch,Graukopf-Ammertangare,Yal Patagón,Phrygile de Patagonie,patagonian sierra finch,Patagonische sierragors,chruściak magellański,Патагонский овсяночник,パタゴニアヤマシトド,dijuka patagonská,Patagonya And İspinozu,skogssierratangara,Patagonsk Andesfinke,patagoniansirkku,,,南美岭雀鹀,chileandesspurv,Вівсянчик патагонський,Patagonska sijera zeba,frigil de la Patagònia,Патагонска чинкова танагра,pinkavka patagónska,Yal patagón,Yal Patagón,Cometocino patagónico,Patagonian sierra finch,patagonski sjemenar,,,Pila mynydd Patagonia,,https://en.wikipedia.org/wiki/Patagonian%20sierra%20finch,,https://fr.wikipedia.org/wiki/Phrygile%20de%20Patagonie,https://es.wikipedia.org/wiki/Phrygilus%20patagonicus,,,,https://nl.wikipedia.org/wiki/Patagonische%20sierragors,,https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%82%D0%B0%D0%B3%D0%BE%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BE%D0%B2%D1%81%D1%8F%D0%BD%D0%BE%D1%87%D0%BD%D0%B8%D0%BA
BN11225,Phrygilus punensis,Phrygilus punensis,Peruvian Sierra Finch,,Aves,10085,pesfin1,5231100,1073814,3AEE36D05A17F056,22723064,pesfin1,Phrygilus punensis,78890,1352,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phrygilus%20punensis?size=medium,Luca Boscain,cc-by-nc,iNaturalist,Peruvian Sierra Finch,Buschammertangare,Yal Peruano,Phrygile du Pérou,peruvian sierra finch,Punasierragors,chruściak punański,Перуанский овсяночник,ペルーヤマシトド,dijuka peruánská,Peru And İspinozu,perusierratangara,Puna Andesfinke,perunhuppusirkku,,,秘鲁岭雀鹀,peruandesspurv,Вівсянчик сіроголовий,Peruanska sijera zeba,frigil del Perú,Перуанска чинкова танагра,pinkavka peruánska,Yal peruano,Yal Peruano,Fringilo Peruano,Peruvian sierra finch,peruanski sjemenar,,,Pila mynydd Periw,,https://en.wikipedia.org/wiki/Peruvian%20sierra%20finch,,https://fr.wikipedia.org/wiki/Phrygile%20du%20P%C3%A9rou,https://es.wikipedia.org/wiki/Phrygilus%20punensis,,https://pt.wikipedia.org/wiki/Phrygilus%20punensis,,https://nl.wikipedia.org/wiki/Punasierragors,,
BN11233,Phrynobatrachus mababiensis,Phrynobatrachus mababiensis,Mababe puddle frog,,Amphibia,25369,,2430133,143462,,,t-11151773,Phrynobatrachus mababiensis,,359,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phrynobatrachus%20mababiensis?size=medium,Alex Rebelo,cc-by-nc,iNaturalist,Mababe puddle frog,Mababe-Zwergpfützenfrosch,,,,,,мелодичная лужелюбка,,afroskokan sahelský,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Phrynobatrachus%20mababiensis,,https://fr.wikipedia.org/wiki/Phrynobatrachus%20mababiensis,https://es.wikipedia.org/wiki/Phrynobatrachus%20mababiensis,,https://pt.wikipedia.org/wiki/Phrynobatrachus%20mababiensis,,,,
BN11236,Phrynobatrachus natalensis,Phrynobatrachus natalensis,Natal Puddle Frog,,Amphibia,25383,,2430162,327965,,,t-11129748,Phrynobatrachus natalensis,204502,1177,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phrynobatrachus%20natalensis?size=medium,Ryanvanhuyssteen,CC BY-SA 4.0,Wikimedia,Natal Puddle Frog,Natal-Zwergpfützenfrosch,Rana de Charco Enana de Natal,,,,,саванная лужелюбка,ナタールドロガエル,afroskokan chrápavý,,,,,,,,,Жаба натальська,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Natal%20dwarf%20puddle%20frog,,https://fr.wikipedia.org/wiki/Phrynobatrachus%20natalensis,https://es.wikipedia.org/wiki/Phrynobatrachus%20natalensis,,https://pt.wikipedia.org/wiki/Phrynobatrachus%20natalensis,,,,https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B2%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%BB%D1%83%D0%B6%D0%B5%D0%BB%D1%8E%D0%B1%D0%BA%D0%B0
BN11247,Phrynomantis bifasciatus,Phrynomantis bifasciatus,Red-Banded Rubber Frog,,Amphibia,24899,,2421592,143656,,,t-11105974,Phrynomantis bifasciatus,105083,864,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phrynomantis%20bifasciatus?size=medium,Bernard DUPONT from FRANCE,CC BY-SA 2.0,Wikimedia,Red-Banded Rubber Frog,Zweistreifiger Wendehalsfrosch,,Grenouille à bandes rouges,Sapo-de-duas-listas,Roodstreepkikker,,Краснополосый узкорот,,fryna dvoupruhá,,,,termiittisammakko,,,,,Вузькорот червоносмугий,,,червеноивичеста жаба,,,,,,,,,,,https://en.wikipedia.org/wiki/Banded%20rubber%20frog,,https://fr.wikipedia.org/wiki/Phrynomantis%20bifasciatus,https://es.wikipedia.org/wiki/Phrynomantis%20bifasciatus,,https://pt.wikipedia.org/wiki/Phrynomantis%20bifasciatus,,https://nl.wikipedia.org/wiki/Roodstreepkikker,,https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BF%D0%BE%D0%BB%D0%BE%D1%81%D1%8B%D0%B9%20%D1%83%D0%B7%D0%BA%D0%BE%D1%80%D0%BE%D1%82
BN11248,Phylidonyris niger,Phylidonyris niger,White-cheeked Honeyeater,,Aves,12638,whchon2,2487006,266417,F7513719CE199195,22704364,whchon2,Phylidonyris niger,75043,3110,wikipedia,https://birdnet.cornell.edu/taxonomy/api/image/Phylidonyris%20niger?size=medium,Jack Morgan,© Macaulay Library,Macaulay Library ML623292790,White-cheeked Honeyeater,Weißwangen-Honigfresser,Mielero Cariblanco,Méliphage fardé,white-cheeked honeyeater,Withalshoningeter,miodaczek białolicy,Белощёкий медолюб,ホオジロキバネミツスイ,medosavka bělolící,Ak Yanaklı Balkuşu,vitkindad honungsfågel,Hvidkindet Honningæder,valkokulmamesikko,Succiamiele guancebianche,,白颊澳蜜鸟,hvitkinnhonningeter,Медовка білощока,Beloliki medojed,menjamel de capell,Белобуз медояд,medárik bielolíci,Mielero cariblanco,Mielero Cariblanco,Mielero Cariblanco,White-cheeked honeyeater,bjelolici medojed,,,Melysor bochwyn,,https://en.wikipedia.org/wiki/White-cheeked%20honeyeater,,https://fr.wikipedia.org/wiki/M%C3%A9liphage%20fard%C3%A9,https://es.wikipedia.org/wiki/Phylidonyris%20niger,,https://pt.wikipedia.org/wiki/Papa-mel-de-faces-brancas,,https://nl.wikipedia.org/wiki/Withalshoningeter,https://pl.wikipedia.org/wiki/Miodaczek%20bia%C5%82olicy,
